product_name,energy-kcal_100g,sugars_100g,saturated-fat_100g,salt_100g,fruits-vegetables-nuts-estimate-from-ingredients_100g,fiber_100g,proteins_100g,energy_points,sugars_points,saturated_fat_points,salt_points,fruits_points,fiber_points,proteins_points,total_negative_points,total_positive_points,total_score,nutriscore_grade
Chocolate Whole Milk,87.5,11.25,2.083333333,0.260416667,0.0,0.416666667,3.75,10,8,2,2,0,0,2,22,2,20,E
Dutch Hot Cocoa Mix Fat Free,312.5,37.5,0.0,4.375,0.0,0.0,25.0,10,10,0,10,0,0,5,30,5,25,E
Cold Brew Peach Homey Chamomile,27.77777778,6.388888889,0.0,0.0,0.0,0.0,0.0,4,5,0,0,0,0,0,9,0,9,C
Almondmilk Chocolate,41.66666667,7.5,0.0,0.15625,25.0,0.416666667,0.416666667,6,6,0,1,0,0,0,13,0,13,D
Kombucha Raspberry Hibiscus,16.9,3.81,0.0,0.0,0.0,0.0,0.211,3,3,0,0,0,0,0,6,0,6,C
Kombucha - strawberry lemonade,16.9,4.02,0.0,0.0,0.0,0.0,0.211,3,3,0,0,0,0,0,6,0,6,C
1% low fat milk,71.0,11.25,0.83,0.2075,0.0,0.4,3.75,10,8,0,2,0,0,2,20,2,18,D
Chocolate milk,100.0,12.91666667,2.083333333,0.208333333,0.0,0.0,3.75,10,9,2,2,0,0,2,23,2,21,E
Chocolate Lowfat Milk,75.0,12.5,0.62,0.1975,0.0,0.4,3.75,10,9,0,2,0,0,2,21,2,19,E
Lemonade,54.0,12.08,0.0,0.005,8.575555556,0.0,0.0,8,9,0,0,0,0,0,17,0,17,D
Lemonade from concentrate,54.0,12.08,0.0,0.005,8.575555556,0.0,0.0,8,9,0,0,0,0,0,17,0,17,D
"Big k, soda, lemon lime",42.0,10.83,0.0,0.0425,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
Dr. k soda,42.0,10.83,0.0,0.02,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
"Big k, crisp & refreshing cola",46.0,11.25,0.0,0.01,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
Grape soda,61.11,14.72,0.0,0.0247,0.0,0.0,0.0,9,10,0,0,0,0,0,19,0,19,E
Soda,54.0,12.92,0.0,0.025,0.0,0.0,0.0,8,9,0,0,0,0,0,17,0,17,D
Tonic Water,38.0,7.92,0.0,0.025,0.0,0.0,0.0,6,6,0,0,0,0,0,12,0,12,D
Tonic water,37.5,7.916666667,0.0,0.026041667,0.0,0.0,0.0,6,6,0,0,0,0,0,12,0,12,D
Club soda,0.0,0.0,0.0,0.16666675,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,B
"Big k, soda, cherry cola, cherry cola",46.0,11.25,0.0,0.03,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
Strawberry soda,61.11,14.72,0.0,0.0247,0.0,0.0,0.0,9,10,0,0,0,0,0,19,0,19,E
"Soda, Citrus Drop",54.0,12.92,0.0,0.025,1.420454545,0.0,0.0,8,9,0,0,0,0,0,17,0,17,D
Fruit punch,48.0,11.86,0.0,0.035,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
"Big k, soda, cola, cola",46.0,11.25,0.0,0.01,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
Citrus drop,54.0,12.92,0.0,0.025,1.420454545,0.0,0.0,8,9,0,0,0,0,0,17,0,17,D
Dr. k soda,45.0,11.02,0.0,0.02,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
Decaffeinated half & half lemonade & tea,42.0,10.42,0.0,0.0,8.002596154,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
Chocolate Milk,100.0,12.91666667,2.083333333,0.208333333,0.0,0.0,3.75,10,9,2,2,0,0,2,23,2,21,E
Chocolate 1% Lowfat Milk,75.0,12.5,0.42,0.2011,0.0,0.42,3.75,10,9,0,2,0,0,2,21,2,19,E
Artificially flavored beverage,38.0,9.17,0.0,0.005,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
Beverage,38.0,9.17,0.0,0.005,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
Flavored beverage,50.0,11.67,0.0,0.0625,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
Carbmaster vanilla cream protein smoothie,30.40540541,0.675675676,0.337837838,0.126689189,0.0,0.0,4.054054054,5,1,0,1,0,0,2,7,2,5,C
Strawberry protein smoothie,30.0,1.35,0.34,0.1275,1.548125,0.3,4.05,5,1,0,1,0,0,2,7,2,5,C
Low fat chocolate milk,75.0,12.5,0.83,0.2117,0.0,0.42,3.33,10,9,0,2,0,0,2,21,2,19,E
1% Lowfat Chocolate Milk,75.0,12.5,0.83,0.2075,0.0,0.4,3.33,10,9,0,2,0,0,2,21,2,19,E
1% Lowfat Chocolate Milk,83.0,14.17,0.62,0.25,0.0,0.0,4.58,10,10,0,2,0,0,2,22,2,20,E
Lemonade,46.0,11.25,0.0,0.0,4.0625,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
Raspberry lemonade,46.0,10.83,0.0,0.0,9.3725,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
Sparkling Beverage,42.0,10.7,0.0,0.0025,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
Cold brew arabica coffee concentrate,8.0,0.0,0.0,0.0,0.0,0.0,0.85,1,0,0,0,0,0,0,1,0,1,B
Cold brew vanilla arabica coffee,42.19,5.49,0.63,0.134,0.0,0.0,2.11,6,4,0,1,0,0,1,11,1,10,C
"Big k, soda, dr. k, dr. k",42.0,10.83,0.0,0.02,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
"Kroger, zero calorie vitamin enhanced water beverage, pomegranate cherry",0.0,2.5,0.0,0.0,5.0,0.0,0.0,0,2,0,0,0,0,0,2,0,2,B
Manzanilla Olivers,178.57,0.0,3.57,5.6243,2.81215,0.0,0.0,10,0,3,10,0,0,0,23,0,23,E
Root beer,40.0,10.17,0.0,0.0,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
Light iced coffee beverage,33.0,4.58,0.62,0.2075,0.0,0.0,0.83,5,4,0,2,0,0,0,11,0,11,D
Sports drink,10.0,2.0,0.0,0.13,34.09090909,0.0,0.0,1,2,0,1,0,0,0,4,0,4,C
Sports drink,10.0,2.0,0.0,0.125,18.90625,0.0,0.0,1,2,0,1,0,0,0,4,0,4,C
Sports drink,10.0,2.0,0.0,0.13,25.0,0.0,0.0,1,2,0,1,0,0,0,4,0,4,C
Cola,40.0,10.45,0.0,0.0075,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
"Simple truth, guayusa tea energy beverage",15.0,3.38,0.0,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,6,0,6,C
"Simple truth organic, guayusa tea energy beverage, hibiscus berry",13.0,2.75,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,0,3,0,3,C
Italian Soda,50.0,11.67,0.0,0.0375,25.415,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
"Simple truth organic, italian soda, sicilian lemon",42.0,10.0,0.0,0.03,5.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
"Simple truth, italian soda, pink grapefruit",42.0,10.42,0.0,0.03,27.22714286,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
Iced coffee beverage,58.0,8.75,0.62,0.13,0.0,0.0,0.83,9,6,0,1,0,0,0,16,0,16,D
"Vanilla iced coffee beverage, vanilla",58.0,8.75,0.62,0.13,0.0,0.0,0.83,9,6,0,1,0,0,0,16,0,16,D
Water beverage,17.0,4.52,0.0,0.0075,0.0,0.0,0.0,3,4,0,0,0,0,0,7,0,7,C
Extreme fusion waters beverage,17.0,4.52,0.0,0.0075,0.0,0.0,0.0,3,4,0,0,0,0,0,7,0,7,C
Breakfast shake,55.0,5.45,0.0,0.1375,12.14285714,1.2,3.03,8,4,0,1,0,1,1,13,2,11,D
Kefir lowfat milk smoothie,58.0,8.33,0.62,0.13,0.0,0.0,4.58,9,6,0,1,0,0,2,16,2,14,D
Real sugar soda,48.0,11.3,0.0,0.025,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
Real sugar soda,54.0,12.99,0.0,0.025,0.0,0.0,0.0,8,9,0,0,0,0,0,17,0,17,D
Real sugar soda,48.0,11.58,0.0,0.025,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
Root beer,54.0,12.99,0.0,0.025,0.0,0.0,0.0,8,9,0,0,0,0,0,17,0,17,D
"Kroger, real sugar soda, the fizzicist",48.0,11.58,0.0,0.025,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
"Kroger, real sugar soda, orange soda",51.0,12.43,0.0,0.025,0.0,0.0,0.0,8,9,0,0,0,0,0,17,0,17,D
Iced Coffee Beverage,33.0,4.58,0.62,0.105,0.0,0.0,0.83,5,4,0,1,0,0,0,10,0,10,C
Cream Soda,40.0,11.02,0.0,0.0275,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
Bourbon barrel cola,40.0,9.89,0.0,0.035,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
"Private selection, cream soda, irish cream",59.0,13.56,0.0,0.035,0.0,0.0,0.0,9,10,0,0,0,0,0,19,0,19,E
"Private selection, cream soda, huckleberry hibiscus",42.0,11.02,0.0,0.0275,9.375,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
"Real sugar soda, cream soda",51.0,12.43,0.0,0.025,0.0,0.0,0.0,8,9,0,0,0,0,0,17,0,17,D
Real sugar soda,54.0,12.71,0.0,0.025,0.0,0.0,0.0,8,9,0,0,0,0,0,17,0,17,D
"Kroger, real sugar soda, black cherry",54.0,12.71,0.0,0.025,0.0,0.0,0.0,8,9,0,0,0,0,0,17,0,17,D
Live probiotics grapefruit kombucha,17.0,3.75,0.0,0.0,3.75,0.0,0.0,3,3,0,0,0,0,0,6,0,6,C
Kombucha,17.0,4.58,0.0,0.0,4.58,0.0,0.0,3,4,0,0,0,0,0,7,0,7,C
Kombucha,16.0,3.79,0.0,0.005,5.685,0.0,0.0,3,3,0,0,0,0,0,6,0,6,C
Blueberry ginger kombucha,15.59020045,3.786191537,0.0,0.005567929,3.786191537,0.0,0.0,3,3,0,0,0,0,0,6,0,6,C
Espresso beverage,52.0,6.32,0.45,0.075,0.0,0.2,2.93,8,5,0,0,0,0,1,13,1,12,D
Espresso beverage,52.0,6.32,0.56,0.075,0.0,0.2,2.93,8,5,0,0,0,0,1,13,1,12,D
Tonic water,37.0,8.47,0.0,0.0175,0.0,0.0,0.0,6,6,0,0,0,0,0,12,0,12,D
Ginger Beer,45.0,11.86,0.0,0.025,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
Cream soda,40.0,10.17,0.0,0.0075,2.5,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
Soda,40.0,10.17,0.0,0.0075,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
Tea latte,60.0,8.9,0.0,0.115,0.0,0.0,5.34,9,6,0,1,0,0,3,16,3,13,D
Tea latte,60.0,8.77,0.0,0.115,0.0,0.0,5.26,9,6,0,1,0,0,3,16,3,13,D
Tea latte,56.0,8.77,0.0,0.1,0.0,0.0,5.26,8,6,0,1,0,0,3,15,3,12,D
Lemonade,42.0,10.0,0.0,0.0375,3.75,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
Cola,50.0,11.76,0.0,0.005,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
"Roundy's, cider juice, apple",50.0,10.83,0.0,0.025,16.66666667,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
Apple cider from concentrate,50.0,10.83,0.0,0.025,16.66666667,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
"Roundy's, soda, orange",54.0,13.8,0.0,0.025,0.0,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
"Roundy's, soda, cherry cola, cherry cola",51.0,13.24,0.0,0.0075,0.0,0.0,0.0,8,9,0,0,0,0,0,17,0,17,D
"Roundy's, soda, fruit punch, fruit punch",54.0,14.08,0.0,0.02,0.0,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
"Roundy's, soda, cola, cola",42.0,10.99,0.0,0.0075,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
"Roundy's, soda, root beer, root beer",48.0,12.68,0.0,0.025,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
"Roundy's, soda, lemon lime, lemon lime",39.0,10.42,0.0,0.02,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
"Roundy's, soda, grape",54.0,13.8,0.0,0.025,0.0,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
"Roundy's, soda, ginger ale",37.0,9.3,0.0,0.0175,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
"Roundy's, soda, cream",48.0,12.68,0.0,0.025,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
"Roundy's, tonic water",34.0,9.01,0.0,0.0075,0.0,0.0,0.0,5,7,0,0,0,0,0,12,0,12,D
Tonic water,38.0,7.92,0.0,0.025,0.0,0.0,0.0,6,6,0,0,0,0,0,12,0,12,D
Lemonade,46.0,11.25,0.0,0.01,0.703125,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
Southern Style Sweet Tea,33.0,7.92,0.0,0.01,0.0,0.0,0.0,5,6,0,0,0,0,0,11,0,11,D
Ramune original 2,45.0,10.5,0.0,0.0125,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
Strawberry flavor ramune soft drink,45.0,9.5,0.0,0.025,0.0,0.0,0.0,7,7,0,0,0,0,0,14,0,14,D
Ramune Melon,44.0,10.0,0.0,0.0,0.0,0.0,0.5,7,7,0,0,0,0,0,14,0,14,D
Carbonated Soft Drink,40.0,9.5,0.0,0.0127,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
Lychee flavor carbonated soft drink,40.0,9.5,0.0,0.0125,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
carbonated soft drink,40.0,9.0,0.0,0.0,0.0,0.5,0.0,6,7,0,0,0,0,0,13,0,13,D
"Foodtown, drink, citrus punch",46.0,10.83,0.0,0.01,16.58653846,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
"Lemon lime soda, lemon lime",39.0,10.14,0.0,0.0425,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
Root Beer,45.0,11.83,0.0,0.05,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
"Shurfine, soda, dr. wow",39.0,10.42,0.0,0.045,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
"Shurfine, soda, grape",51.0,13.24,0.0,0.045,0.0,0.0,0.0,8,9,0,0,0,0,0,17,0,17,D
"Shurfine, soda, cola",42.0,11.27,0.0,0.0275,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
"Shurfine, caffine free soda, root beer",45.0,11.83,0.0,0.05,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
Orange Soda,56.0,13.8,0.0,0.02,0.0,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
"Shurfine, soda, cream",48.0,12.39,0.0,0.045,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
"Shurfine, soda, wild mountain citrus",51.0,12.96,0.0,0.0625,0.0,0.0,0.0,8,9,0,0,0,0,0,17,0,17,D
Soda,39.0,10.42,0.0,0.045,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
"Soda, grape",51.0,13.24,0.0,0.045,0.0,0.0,0.0,8,9,0,0,0,0,0,17,0,17,D
Cola,42.0,11.27,0.0,0.02794,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
Root beer,45.0,11.83,0.0,0.05,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
Caffeine Free Soda,51.0,13.52,0.0,0.045,0.0,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
Soda,51.0,12.96,0.0,0.0625,0.0,0.0,0.0,8,9,0,0,0,0,0,17,0,17,D
"Shurfine, soda, black cherry",51.0,12.96,0.0,0.015,0.0,0.0,0.0,8,9,0,0,0,0,0,17,0,17,D
"Shurfine, caffeine free soda, lemon lime",39.0,10.14,0.0,0.0425,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
"Shurfine, soda, fruit punch",48.0,12.68,0.0,0.045,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
"Shurfine, soda, peach",48.0,12.39,0.0,0.05,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
Lemonade Drink,50.0,11.67,0.0,0.015,5.835,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
"100% juice, apple cider",46.0,11.67,0.0,0.0375,25.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
100% juice,46.0,11.67,0.0,0.0375,25.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
"Shurfine, soda, strawberry",48.0,12.68,0.0,0.05,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
"Soda, strawberry",48.0,12.68,0.0,0.05,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
"Spartan, soda, grape",54.0,13.75,0.0,0.005,0.0,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
"Soda, cherry cola",54.0,13.24,0.0,0.0075,0.0,0.0,0.0,8,9,0,0,0,0,0,17,0,17,D
"Spartan, cola soda, cherry, cherry",54.0,13.24,0.0,0.0075,0.0,0.0,0.0,8,9,0,0,0,0,0,17,0,17,D
"Spartan, drink, blue raspberry",12.0,2.92,0.0,0.01,2.777777778,0.0,0.0,1,2,0,0,0,0,0,3,0,3,C
"Spartan, orange drink, orange",12.0,2.92,0.0,0.01,2.840909091,0.0,0.0,1,2,0,0,0,0,0,3,0,3,C
"Spartan, naturally flavored drink, pink lemonade",12.0,2.92,0.0,0.01,1.590909091,0.0,0.0,1,2,0,0,0,0,0,3,0,3,C
Soda,45.0,11.27,0.0,0.0075,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
"Spartan, cola",46.0,11.67,0.0,0.005,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
"Spartan, soda, orange",54.0,13.75,0.0,0.005,0.0,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
"Spartan, root beer",50.0,12.08,0.0,0.005,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
"Spartan, soda, lemon lime, lemon lime",42.0,10.83,0.0,0.005,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
"Spartan, dr. spark, soda",46.0,11.25,0.0,0.02,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
"Spartan, grape drink",12.0,2.92,0.0,0.01,0.0,0.0,0.0,1,2,0,0,0,0,0,3,0,3,C
Tonic Water,37.0,9.58,0.0,0.025,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
"1% lowfat milk, chocolate",62.0,9.17,0.62,0.2075,0.0,0.0,3.33,9,7,0,2,0,0,2,18,2,16,D
1% Lowfat Chocolate Milk,62.0,9.17,0.62,0.2075,0.0,0.0,3.33,9,7,0,2,0,0,2,18,2,16,D
Energy Coffee Drink,45.14672686,6.997742664,0.338600451,0.186230248,0.0,0.0,1.805869074,7,5,0,2,0,0,1,14,1,13,D
Vanilla Coffee Drink,61.73,8.64,0.49,0.0815,0.0,0.74,2.72,9,6,0,0,0,1,1,15,2,13,D
Mocha Coffee Drink,61.73,8.64,0.49,0.0815,0.0,0.49,2.72,9,6,0,0,0,0,1,15,1,14,D
"Caramel coffee drink, caramel",62.0,8.64,0.62,0.08,0.0,0.7,2.72,9,6,0,0,0,1,1,15,2,13,D
"Hazelnut coffee drink, hazelnut",59.0,8.64,0.62,0.08,0.0,0.7,2.72,9,6,0,0,0,1,1,15,2,13,D
"Valu time, cola drink",10.0,2.54,0.0,0.025,0.0,0.0,0.0,1,2,0,0,0,0,0,3,0,3,C
Root beer,10.0,2.5,0.0,0.025,0.0,0.0,0.0,1,2,0,0,0,0,0,3,0,3,C
European sparkling soda,46.0,11.25,0.0,0.0,5.625,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
"World Classics, Sparkling Soda, Pink Lemonade",54.0,12.92,0.0,0.0,0.0,0.0,0.0,8,9,0,0,0,0,0,17,0,17,D
"Valu time, soda, straberry, straberry",58.0,15.0,0.0,0.025,0.0,0.0,0.0,9,10,0,0,0,0,0,19,0,19,E
"Valu time, soda, fruit punch, fruit punch",46.0,11.25,0.0,0.0525,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
Pineapple artificially flavored soda,11.0,2.78,0.0,0.025,0.0,0.0,0.0,1,2,0,0,0,0,0,3,0,3,C
"Valu time, soda, red creme",21.0,5.83,0.0,0.025,0.0,0.0,0.0,3,4,0,0,0,0,0,7,0,7,C
Assorted fun drinks,42.0,10.13,0.0,0.02,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
Fun Drinks,50.0,11.11,0.0,0.02,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
"World classics, sparkling soda, pomegranate, pomegranate",42.0,10.0,0.0,0.0,7.5,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
Ginger ale soda,10.0,2.22,0.0,0.025,0.0,0.0,0.0,1,2,0,0,0,0,0,3,0,3,C
Sweetened iced tea,25.0,6.25,0.0,0.025,0.0,0.0,0.0,4,5,0,0,0,0,0,9,0,9,C
Drink,33.0,8.75,0.0,0.025,0.0,0.0,0.0,5,6,0,0,0,0,0,11,0,11,D
Lemon Drink,33.0,8.75,0.0,0.025,0.0,0.0,0.0,5,6,0,0,0,0,0,11,0,11,D
"Orange flavored soda, orange",28.0,7.32,0.0,0.0275,0.0,0.0,0.0,4,5,0,0,0,0,0,9,0,9,C
Very low sodium cola,23.0,6.2,0.0,0.025,0.0,0.0,0.0,4,5,0,0,0,0,0,9,0,9,C
"Grape flavored soda, grape",25.0,6.48,0.0,0.025,0.247395833,0.0,0.0,4,5,0,0,0,0,0,9,0,9,C
Root Beer,25.0,6.48,0.0,0.0325,0.0,0.0,0.0,4,5,0,0,0,0,0,9,0,9,C
"Fruit punch flavored soda, fruit punch",25.0,6.48,0.0,0.0275,0.0,0.0,0.0,4,5,0,0,0,0,0,9,0,9,C
Real Thai Tea Latte,32.0,2.81,0.53,0.0925,0.0,0.0,0.7,5,2,0,1,0,0,0,8,0,8,C
Real Thai Coffee Latte,39.0,3.16,0.53,0.11,0.0,0.0,0.7,6,3,0,1,0,0,0,10,0,10,C
Thai Coffee,53.0,6.32,0.88,0.175,0.0,0.0,1.4,8,5,0,1,0,0,0,14,0,14,D
"Taste Nirvana, Thai Tea",68.0,10.71,1.07,0.0725,0.0,0.4,0.36,10,8,1,0,0,0,0,19,0,19,E
Kefir milk drink with live cultures,59.0,3.7,1.9,0.04,0.0,0.0,3.3,9,3,1,0,0,0,2,13,2,11,D
Freshly Squeezed Still Lemonade,43.0,8.9,0.1,0.03,4.45,0.1,0.4,7,6,0,0,0,0,0,13,0,13,D
"Big Fizz, Cola",46.0,11.25,0.0,0.03,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
"Big Fizz, Soda, Orange",54.0,13.75,0.0,0.0475,0.0,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
"Big Fizz, Root Beer",50.0,12.92,0.0,0.0475,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
"Big fizz, red pop soda, red pop, red pop",58.0,14.17,0.0,0.0475,0.0,0.0,0.0,9,10,0,0,0,0,0,19,0,19,E
"Big fizz, lemon lime soda, lemon lime",46.0,10.83,0.0,0.0575,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
Nutrition shake,92.0,6.25,0.42,0.1975,1.43494898,0.4,3.75,10,5,0,2,0,0,2,17,2,15,D
Thirst quenching cola,42.0,11.83,0.0,0.025,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
Thirst quenching ginger ale,39.0,10.42,0.0,0.025,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
Thirst quenching soda,54.0,14.65,0.0,0.025,0.0,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
"Thirst quenching , root beer",48.0,12.96,0.0,0.025,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
"Thirst quenching soda, mountain citrus",51.0,13.52,0.0,0.025,5.973557692,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
"Thirst quenching soda, lemon lime",39.0,10.7,0.0,0.025,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
Nutrition shake,146.0,9.17,0.42,0.23,4.585,0.4,5.42,10,7,0,2,0,0,3,19,3,16,D
Original Nutrition Shake,3.524229075,6.607929515,0.440528634,0.220264317,3.303964758,0.440528634,3.964757709,0,5,0,2,0,0,2,7,2,5,C
Plus nutrition shake,146.0,8.33,0.42,0.23,4.165,0.0,5.42,10,6,0,2,0,0,3,18,3,15,D
"Simplify, mountain citrus, soda, citrus, citrus",50.0,13.75,0.0,0.025,0.0,0.0,0.0,7,10,0,0,0,0,0,17,0,17,D
Beverage,54.0,13.75,0.0,0.0375,14.0625,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
Cold brewed coffee,67.0,11.36,0.74,0.105,0.0,0.0,2.22,10,8,0,1,0,0,1,19,1,18,D
Lemonade,46.0,11.25,0.0,0.0375,2.5,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
"Big win, tonic water",38.0,9.58,0.0,0.02,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
"Big win, real brewed tea, lemon sweetened",38.0,10.42,0.0,0.0,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
Lemonade,46.51162791,10.99365751,0.0,0.0,5.248414376,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
Real Strawberry Lemonade,46.51162791,10.99365751,0.0,0.0,10.49682875,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
"Dreamhouse, Mocha Latte",68.0,11.39,0.84,0.1475,0.0,0.0,2.53,10,8,0,1,0,0,1,19,1,18,D
Cold brewed coffee and milk,63.0,10.97,0.63,0.1275,0.0,0.0,2.11,9,8,0,1,0,0,1,18,1,17,D
"Dreamhouse fine foods, caramel latte",51.0,8.86,0.42,0.1,0.0,0.0,2.11,8,6,0,1,0,0,1,15,1,14,D
Nutrition shake,146.0,8.33,0.42,0.23,4.165,0.0,5.42,10,6,0,2,0,0,3,18,3,15,D
Diet Pepsi,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0,0,0,10,0,0,0,10,0,10,C
Pepsi,42.0,11.0,0.0,0.0,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
Pepsi,42.0,11.0,0.0,0.007025,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
"Cream soda, cream",50.0,13.06,0.0,0.0425,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
Mtn dew,369.5652174,100.0,0.0,0.326086957,0.0,0.0,0.0,10,10,0,3,0,0,0,23,0,23,E
Lipton Lemon Iced Tea 20 Fluid Ounce Plastic Bottle,20.0,5.33,0.0,0.1075,5.681818182,0.0,0.0,3,4,0,1,0,0,0,8,0,8,C
Iced tea,100.0,25.0,0.0,0.6,5.729166667,0.0,0.0,10,10,0,6,0,0,0,26,0,26,E
"Diet Iced Tea, Lemon Flavor With Other Natural Flavors",1.0,0.0,0.0,0.09144,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,B
