product_name,energy-kcal_100g,sugars_100g,saturated-fat_100g,salt_100g,fruits-vegetables-nuts-estimate-from-ingredients_100g,fiber_100g,proteins_100g,nutriscore_grade
"Sparkling water, lemon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
"Lemon sparkling water, lemon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
"Wonder water, watermelon",0.0,0.0,0.0,0.0025,0.0,0.0,0.0,b
"Wonder unsweetened water beverage, watermelon",0.0,0.0,0.0,0.0025,0.0,0.0,0.0,b
"Kombucha probiotic fermented tea, mango turmeric",19.0,4.64,0.0,0.01,18.75,0.0,0.0,d
"Pineapple habanero cayenne kombucha probiotic fermented tea, pineapple habanero cayenne",14.0,3.1,0.0,0.01,20.0,0.0,0.0,c
"Cranberry peach kombucha probiotic fermented tea, cranberry peach",20.0,4.51,0.0,0.01,35.0,0.1,0.0,d
"Cranberry hibiscus kombucha probiotic fermented tea, cranberry hibiscus",14.0,3.66,0.0,0.01,18.75,0.0,0.0,c
"Ginger honey lemon probiotic fermented kombucha tea, ginger honey lemon",13.0,3.1,0.0,0.01,5.0,0.0,0.0,c
"Raspberry lemon ginger kombucha probiotic fermented tea, raspberry lemon ginger",15.0,3.8,0.0,0.01,30.0,0.0,0.0,d
"Mint lemonade probiotic fermented tea kombucha, mint lemonade",14.0,3.38,0.0,0.01,18.75,0.0,0.0,c
"Mango turmeric probiotic fermented kombucha tea, mango turmeric",20.0,4.51,0.0,0.01,18.75,0.1,0.0,d
"Organic kombucha probiotic fermented tea, kombucha, cranberry peach",21.0,4.22,0.0,0.01,35.0,0.0,0.0,d
"Ginger honey lemon kombucha probiotic fermented tea, ginger honey lemon",13.0,3.38,0.0,0.01,5.0,0.0,0.0,c
"Kombucha probiotic fermented tea, raspberry lemon ginger",15.0,3.8,0.0,0.01,30.0,0.0,0.0,d
"Mint lemonade kombucha probiotic fermented tea, mint lemonade",15.0,3.38,0.0,0.01,18.75,0.0,0.0,d
"Cold brew unsweetened black coffee, unsweetened",3.0,0.0,0.0,0.0075,0.0,0.0,0.28,b
"Pink lemonade european soda, pink lemonade",42.0,10.56,0.0,0.0,10.28,0.0,0.0,e
"Grape mvp maximum velocity power performance sports drink, grape",23.0,5.92,0.0,0.1125,0.05625,0.0,0.0,d
"Strawberry watermelon performance sports drink, strawberry watermelon",23.0,5.92,0.0,0.1125,0.05625,0.0,0.0,d
"Berry blast maximum velocity power performance sports drink, berry blast",23.0,5.92,0.0,0.1125,0.0,0.0,0.0,d
"Lemon lime sparkling water, lemon lime",0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
"Mango lime sparkling water, mango lime",0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Cold pressed lemonade,50.0,11.67,0.0,0.005,15.4175,0.4,0.0,e
Cold pressed lemonade juice,50.0,11.67,0.0,0.005,15.4175,0.4,0.0,e
"Raspberry lemon ginger kombucha spritzer flavored sparkling beverage, raspberry lemon ginger",8.0,2.25,0.0,0.0075,16.0714285714286,0.0,0.0,c
"Cranberry peach kombucha spritzer, cranberry peach",13.0,2.54,0.0,0.0075,18.75,0.0,0.0,c
"Mint lemonade kombucha spritzer flavored sparkling beverage, mint lemonade",8.0,1.97,0.0,0.0075,10.4166666666667,0.0,0.0,c
"Mango turmeric kombucha spritzer flavored sparkling beverage, mango turmeric",11.0,2.54,0.0,0.0075,10.4166666666667,0.0,0.0,c
Sparkling water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
HyVee natural spring water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
chocolate milk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e
Original Ginger Beer,41.0,9.86,0.56,0.0025,14.79,0.3,0.0,e
All natural caribbean style ginger beer,15.0,3.94,0.01,0.001,25.9765625,0.0,0.0,d
"Reed's, Culture Club Kombucha, Coffee",17.0,3.75,0.0,10.7442,0.0,0.0,0.0,e
"Reed's, Kombucha, Lemon Ginger Raspberry",21.0,4.58,0.0,0.01,20.0,0.0,0.0,d
"Reed's, Culture Club Kombucha, Hibicus Ginger Grapfruit",21.0,4.58,0.0,0.01,9.375,0.0,0.0,d
Culture Club Kombucha,21.0,4.58,0.0,0.01,1.3671875,0.0,0.0,d
Strongest Ginger Beer,40.845070422535,9.8591549295775,0.56338028169014,0.0035211267605635,14.7887323943662,0.28169014084507,0.0,e
Zero Real Ginger Ale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Zero Real Ginger Ale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
"Reed's, Light Ginger Ale, Extra Brew",15.0,3.94,0.0,0.0025,25.9765625,0.0,0.0,d
"Reed's, Ginger Ale, Premium Brew",37.0,9.3,0.0,0.0025,25.0,0.0,0.0,e
Advanced Nutrition High Protein Meal Replacement Shake,55.3846,0.3077,0.4615,0.1384615,6.10119047619047,1.5385,6.1538,c
Advanced Nutrition,55.3846,0.3077,0.4615,0.1153845,6.09756097560975,1.5,6.1538,c
Meal Replacement Shake,57.7,0.321,0.481,0.12,6.09375,1.6,6.41,c
Caramel cappuccino coffee & protein beverage with real milk,27.0,1.13,0.23,0.07,0.0,2.3,2.25,c
Advanced Nutrition Meal Replacement Shake,55.38,0.31,0.31,0.1407,6.09375,1.54,6.15,c
Meal shake,55.384615384615,0.30769230769231,4.3076923076923,0.10384615384616,0.0,1.5384615384615,2.4615384615385,e
Keto meal shake,55.3846,0.3077,4.3077,0.15384625,0.0,1.5,2.4615,e
Spring water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
Mountain spring water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
Sparkling Water Beverage,0.0,0.0,0.0,0.005,0.0,0.0,0.0,b
Cayenne spice hot energy,7.3529411764706,0.0,0.0,0.16911764705882,0.0,0.0,0.0,c
Natural spring water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Hibiscus Flower Tea,31.0,5.21,0.0,0.0075,0.0,0.0,0.21,d
1888 ginger beer,45.0,11.83,0.0,0.0375,0.0,0.0,0.0,e
"Saranac, soft drink, black cherry cream, black cherry cream",47.0,12.11,0.0,0.01,0.0,0.0,0.0,e
Ginger beer,160.0,42.0,0.0,0.1375,0.0,0.0,0.0,e
Diet ginger beer hand - crafted soft drinks,10.0,2.54,0.0,0.0175,0.0,0.0,0.0,c
spring natural water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Lemon raspberry italian sparkling mineral water,0.0,0.0,0.0,0.025,0.0,0.0,0.0,b
Squeezr sorrel ginger,62.8,14.8,0.0,0.015,7.4,0.0,0.0,e
"Mandarin orange seltzer sparkling water, mandarin orange",0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Diet black cherry soda,0.0,0.0,0.0,0.0175,0.0,0.0,0.0,b
Cola Oh!,0.0,0.0,0.0,0.00694,0.0,0.0,0.0,b
"Diet Soda, Cherry Cola",0.0,0.0,0.0,0.01524,0.0,0.0,0.0,b
"Soda, Pineapple Passionfruit",46.0,11.25,0.0,0.0425,0.0,0.0,0.0,e
"Soda, Blackberry Citrus",45.0,11.58,0.0,0.0425,1.80555555555556,0.0,0.0,e
Soda,54.0,13.56,0.0,0.05,0.0,0.0,0.0,e
"Kroger, seltzer water",0.0,0.0,0.0,0.01,0.0,0.0,0.0,b
"Value, Diet Soda, Cola",0.0,0.0,0.0,0.01524,0.0,0.0,0.0,b
Original Seltzer Water,0.0,0.0,0.0,37.5,0.0,0.0,0.0,e
Sparkling Seltzer Water,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,b
Soda,3.0,0.56,0.0,0.0425,0.0901442307692264,0.0,0.0,c
Ginger Ale,40.0,9.89,0.0,0.0325,1.875,0.0,0.0,e
Sparkling seltzer water,0.0,0.0,0.0,0.01,0.0,0.0,0.0,b
Sparkling Seltzer Water,0.0,0.0,0.0,0.01,0.0,0.0,0.0,b
"Kroger, vitamin enhanced water beverage, lemonade",0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
"Kroger, vitamin enhanced water beverage, blood orange",0.0,0.0,0.0,0.0,2.91666666666666,0.0,0.0,b
"Kroger, vitamin enhanced water beverage, cherry",0.0,0.0,0.0,0.0,8.2421875,0.0,0.0,b
seltzer water,0.0,0.0,0.0,0.0070621468926552,0.0,0.0,0.0,b
Raspberry seltzer water,0.0,0.0,0.0,0.0070621468926552,0.0,0.0,0.0,b
Tangerine lemongrass seltzer water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Sparkling Water Beverage,0.0,0.0,0.0,0.01,0.0,0.0,0.0,b
Sparkling water beverage,0.0,0.0,0.0,0.01,0.0,0.0,0.0,b
Sparkling pink lemonade,40.0,9.6,0.0,0.0325,0.0,0.0,0.0,e
"Kroger, lite sparkling beverage, pink lemonade",7.0,1.41,0.0,0.0325,0.0,0.0,0.0,c
Sparkling soda,38.0,9.17,0.0,0.03,0.0,0.0,0.0,e
Lite sparkling lemonade,7.0,1.41,0.0,0.0325,0.0,0.0,0.0,c
Lite Sparkling Lemonade,7.0,1.41,0.0,0.0325,0.0,0.0,0.0,c
Sparkling Lemonade,40.0,9.6,0.0,0.0325,0.0,0.0,0.0,e
Seltzer Water,0.0,0.0,0.0,0.01,0.0,0.0,0.0,b
"Fizz & co seltzers, seltzer water with a hint of cola flavor, cola",0.0,0.0,0.0,0.0075,0.0,0.0,0.0,b
Seltzer water with a hint of root beer flavor,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,b
Seltzer water,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,b
Fruit n € punchy flavored water beverage,0.56497175141243,0.0,0.0,0.0070621468926552,13.75,0.0,0.0,b
Mocha Cold Brew with Almondmilk,33.8,2.95,0.0,0.2,1.475,0.422,0.422,d
Kombucha raspberry lemon ginger,18.0,4.45,0.0,0.01,4.45,0.2,0.0,d
"Apple cider 100% juice from concentrate, apple cider",46.0,11.67,0.0,0.0375,16.6666666666667,0.0,0.0,e
Flavored Water Pineapple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
splish tangerine,0.21141649048626,0.0,0.0,0.0,0.0,0.0,0.0,b
Chocolate Whole Milk,87.5,11.25,2.0833333333333,0.26041666666668,0.0,0.41666666666667,3.75,e
Dutch Hot Cocoa Mix Fat Free,312.5,37.5,0.0,4.375,0.0,0.0,25.0,e
Cold Brew Peach Homey Chamomile,27.777777777778,6.3888888888889,0.0,0.0,0.0,0.0,0.0,d
Almondmilk Chocolate,41.666666666667,7.5,0.0,0.15625,25.0,0.41666666666667,0.41666666666667,e
Alkaline water pH 9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Stawberry lemonade seltzer water,0.0,0.0,0.0,0.025,0.0,0.0,0.0,b
Kombucha Raspberry Hibiscus,16.9,3.81,0.0,0.0,0.0,0.0,0.211,d
Kombucha - strawberry lemonade,16.9,4.02,0.0,0.0,0.0,0.0,0.211,d
Purified drinking water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
1% low fat milk,71.0,11.25,0.83,0.2075,0.0,0.4,3.75,b
Chocolate milk,100.0,12.916666666667,2.0833333333333,0.20833333333333,0.0,0.0,3.75,e
Chocolate Lowfat Milk,75.0,12.5,0.62,0.1975,0.0,0.4,3.75,b
Lemonade,54.0,12.08,0.0,0.005,8.57555555555555,0.0,0.0,e
Lemonade from concentrate,54.0,12.08,0.0,0.005,8.57555555555555,0.0,0.0,e
Diet Decaffeinated Tea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
"Big k, soda, lemon lime",42.0,10.83,0.0,0.0425,0.0,0.0,0.0,e
Black cherry sparkling water,0.0,0.0,0.0,0.01,0.0,0.0,0.0,b
Peach sparkling water,0.0,0.0,0.0,0.01,0.0,0.0,0.0,b
Kiwi strawberry sparkling water,0.0,0.0,0.0,0.015,0.0,0.0,0.0,b
"Kroger, sparkling water, lemon",0.0,0.0,0.0,0.01,0.0,0.0,0.0,b
Dr. k soda,42.0,10.83,0.0,0.02,0.0,0.0,0.0,e
"Big k, crisp & refreshing cola",46.0,11.25,0.0,0.01,0.0,0.0,0.0,e
Grape soda,61.11,14.72,0.0,0.0247,0.0,0.0,0.0,e
Diet cola soda,0.0,0.0,0.0,0.0176,0.0,0.0,0.0,b
"Diet Soda, Lemon Lime",0.0,0.0,0.0,0.0375,0.0,0.0,0.0,b
"Big k, diet soda, dr. k, dr. k",0.0,0.0,0.0,0.0425,0.0,0.0,0.0,b
Soda,54.0,12.92,0.0,0.025,0.0,0.0,0.0,e
Tonic Water,38.0,7.92,0.0,0.025,0.0,0.0,0.0,e
Tonic water,37.5,7.9166666666667,0.0,0.026041666666668,0.0,0.0,0.0,e
Club soda,0.0,0.0,0.0,0.16666675,0.0,0.0,0.0,b
"Big k, soda, cherry cola, cherry cola",46.0,11.25,0.0,0.03,0.0,0.0,0.0,e
Strawberry soda,61.11,14.72,0.0,0.0247,0.0,0.0,0.0,e
"Soda, Citrus Drop",54.0,12.92,0.0,0.025,1.42045454545455,0.0,0.0,e
Fruit punch,48.0,11.86,0.0,0.035,0.0,0.0,0.0,e
Diet cola,0.0,0.0,0.0,0.0275,0.0,0.0,0.0,b
"Big k, soda, cola, cola",46.0,11.25,0.0,0.01,0.0,0.0,0.0,e
Citrus drop,54.0,12.92,0.0,0.025,1.42045454545455,0.0,0.0,e
"Big k, diet soda, cola, cola",0.0,0.0,0.0,0.025,0.0,0.0,0.0,b
Dr. k soda,45.0,11.02,0.0,0.02,0.0,0.0,0.0,e
Decaffeinated half & half lemonade & tea,42.0,10.42,0.0,0.0,8.00259615384616,0.0,0.0,e
Chocolate Milk,100.0,12.916666666667,2.0833333333333,0.20833333333333,0.0,0.0,3.75,e
Chocolate 1% Lowfat Milk,75.0,12.5,0.42,0.2011,0.0,0.42,3.75,b
Artificially flavored beverage,38.0,9.17,0.0,0.005,0.0,0.0,0.0,e
Beverage,38.0,9.17,0.0,0.005,0.0,0.0,0.0,e
Flavored beverage,50.0,11.67,0.0,0.0625,0.0,0.0,0.0,e
Carbmaster vanilla cream protein smoothie,30.405405405405,0.67567567567568,0.33783783783784,0.12668918918919,0.0,0.0,4.0540540540541,c
Strawberry protein smoothie,30.0,1.35,0.34,0.1275,1.548125,0.3,4.05,c
Low fat chocolate milk,75.0,12.5,0.83,0.2117,0.0,0.42,3.33,b
1% Lowfat Chocolate Milk,75.0,12.5,0.83,0.2075,0.0,0.4,3.33,e
1% Lowfat Chocolate Milk,83.0,14.17,0.62,0.25,0.0,0.0,4.58,c
Lemonade,46.0,11.25,0.0,0.0,4.0625,0.0,0.0,e
Raspberry lemonade,46.0,10.83,0.0,0.0,9.3725,0.0,0.0,e
Lemon lime flavored seltzer water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Seltzer water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Seltzer water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Organic seltzer water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Vapor Distilled Water And Electrolytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Sparkling Beverage,42.0,10.7,0.0,0.0025,0.0,0.0,0.0,e
Cold brew arabica coffee concentrate,8.0,0.0,0.0,0.0,0.0,0.0,0.85,c
Cold brew arabica coffee,2.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Cold brew vanilla arabica coffee,42.19,5.49,0.63,0.134,0.0,0.0,2.11,d
"Big k, soda, dr. k, dr. k",42.0,10.83,0.0,0.02,0.0,0.0,0.0,e
Purified drinking water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
"Kroger, zero calorie vitamin enhanced water beverage, pomegranate cherry",0.0,2.5,0.0,0.0,5.0,0.0,0.0,c
Manzanilla Olivers,178.57,0.0,3.57,5.6243,2.81215,0.0,0.0,e
Root beer,40.0,10.17,0.0,0.0,0.0,0.0,0.0,e
Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Light iced coffee beverage,33.0,4.58,0.62,0.2075,0.0,0.0,0.83,d
Sports drink,10.0,2.0,0.0,0.13,34.0909090909091,0.0,0.0,c
Sports drink,10.0,2.0,0.0,0.125,18.90625,0.0,0.0,c
Sports drink,10.0,2.0,0.0,0.13,25.0,0.0,0.0,c
Cola,40.0,10.45,0.0,0.0075,0.0,0.0,0.0,e
"Simple truth, guayusa tea energy beverage",15.0,3.38,0.0,0.0,0.0,0.0,0.0,d
"Simple truth organic, guayusa tea energy beverage, hibiscus berry",13.0,2.75,0.0,0.0,0.0,0.0,0.0,c
"Simple truth organic, guayusa tea energy beverage",1.0,0.0,0.0,0.0,8.03571428571429,0.0,0.0,b
Italian Soda,50.0,11.67,0.0,0.0375,25.415,0.0,0.0,e
"Simple truth organic, italian soda, sicilian lemon",42.0,10.0,0.0,0.03,5.0,0.0,0.0,e
"Simple truth, italian soda, pink grapefruit",42.0,10.42,0.0,0.03,27.2271428571429,0.0,0.0,e
Iced coffee beverage,58.0,8.75,0.62,0.13,0.0,0.0,0.83,e
"Vanilla iced coffee beverage, vanilla",58.0,8.75,0.62,0.13,0.0,0.0,0.83,e
Water beverage,17.0,4.52,0.0,0.0075,0.0,0.0,0.0,d
Extreme fusion waters beverage,17.0,4.52,0.0,0.0075,0.0,0.0,0.0,d
Artesian Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Vitamin enhanced water beverage,0.0,0.0,0.0,0.0,4.58333333333333,0.0,0.0,b
Vitamin Enhanced Water Beverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
"Simple truth, sparkling mineral water",0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Breakfast shake,55.0,5.45,0.0,0.1375,12.1428571428571,1.2,3.03,e
Purified water plus electrolytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Kefir lowfat milk smoothie,58.0,8.33,0.62,0.13,0.0,0.0,4.58,e
"Kroger, alkaline water",0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Real sugar soda,48.0,11.3,0.0,0.025,0.0,0.0,0.0,e
Real sugar soda,54.0,12.99,0.0,0.025,0.0,0.0,0.0,e
Real sugar soda,48.0,11.58,0.0,0.025,0.0,0.0,0.0,e
Root beer,54.0,12.99,0.0,0.025,0.0,0.0,0.0,e
"Kroger, real sugar soda, the fizzicist",48.0,11.58,0.0,0.025,0.0,0.0,0.0,e
"Kroger, real sugar soda, orange soda",51.0,12.43,0.0,0.025,0.0,0.0,0.0,e
Iced Coffee Beverage,33.0,4.58,0.62,0.105,0.0,0.0,0.83,d
Cream Soda,40.0,11.02,0.0,0.0275,0.0,0.0,0.0,e
Bourbon barrel cola,40.0,9.89,0.0,0.035,0.0,0.0,0.0,e
"Private selection, cream soda, irish cream",59.0,13.56,0.0,0.035,0.0,0.0,0.0,e
"Private selection, cream soda, huckleberry hibiscus",42.0,11.02,0.0,0.0275,9.375,0.0,0.0,e
Water beverage,0.0,0.0,0.0,0.0375,0.0,0.0,0.0,b
"Real sugar soda, cream soda",51.0,12.43,0.0,0.025,0.0,0.0,0.0,e
Real sugar soda,54.0,12.71,0.0,0.025,0.0,0.0,0.0,e
"Kroger, real sugar soda, black cherry",54.0,12.71,0.0,0.025,0.0,0.0,0.0,e
Live probiotics grapefruit kombucha,17.0,3.75,0.0,0.0,3.75,0.0,0.0,d
Kombucha,17.0,4.58,0.0,0.0,4.58,0.0,0.0,d
Kombucha,16.0,3.79,0.0,0.005,5.685,0.0,0.0,d
Blueberry ginger kombucha,15.590200445434,3.7861915367483,0.0,0.0055679287305123,3.7861915367483,0.0,0.0,d
Espresso beverage,52.0,6.32,0.45,0.075,0.0,0.2,2.93,e
Espresso beverage,52.0,6.32,0.56,0.075,0.0,0.2,2.93,e
Tonic water,37.0,8.47,0.0,0.0175,0.0,0.0,0.0,e
Club soda,0.0,0.0,0.0,0.0675,0.0,0.0,0.0,b
Ginger Beer,45.0,11.86,0.0,0.025,0.0,0.0,0.0,e
Cream soda,40.0,10.17,0.0,0.0075,2.5,0.0,0.0,e
Soda,40.0,10.17,0.0,0.0075,0.0,0.0,0.0,e
Vapor distilled water with electrolytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Tea latte,60.0,8.9,0.0,0.115,0.0,0.0,5.34,e
Tea latte,60.0,8.77,0.0,0.115,0.0,0.0,5.26,e
Tea latte,56.0,8.77,0.0,0.1,0.0,0.0,5.26,e
Vapor distilled water with electrolytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Lemonade,42.0,10.0,0.0,0.0375,3.75,0.0,0.0,e
Cola,50.0,11.76,0.0,0.005,0.0,0.0,0.0,e
"Roundy's, cider juice, apple",50.0,10.83,0.0,0.025,16.6666666666667,0.0,0.0,e
Apple cider from concentrate,50.0,10.83,0.0,0.025,16.6666666666667,0.0,0.0,e
"Simply roundy's, sparkling water, lemon seltzer with other natural flavors",0.0,0.0,0.0,0.0025,0.0,0.0,0.0,b
"Simply roundy's, sparkling water, lime",0.0,0.0,0.0,0.0025,0.0,0.0,0.0,b
"Simply roundy's, sparkling water, pink grapefruit",0.0,0.0,0.0,0.0025,0.0,0.0,0.0,b
"Roundy's, soda, orange",54.0,13.8,0.0,0.025,0.0,0.0,0.0,e
"Roundy's, soda, cherry cola, cherry cola",51.0,13.24,0.0,0.0075,0.0,0.0,0.0,e
"Roundy's, soda, fruit punch, fruit punch",54.0,14.08,0.0,0.02,0.0,0.0,0.0,e
"Roundy's, diet soda, mountain fury, mountain fury",0.0,0.0,0.0,0.0075,0.0,0.0,0.0,b
"Roundy's, diet soda, lemon lime, lemon lime",0.0,0.0,0.0,0.0075,0.0,0.0,0.0,b
"Roundy's, zero calorie soda, cola, cola",0.0,0.0,0.0,0.0075,0.0,0.0,0.0,b
"Roundy's, soda, cola, cola",42.0,10.99,0.0,0.0075,0.0,0.0,0.0,e
"Roundy's, soda, root beer, root beer",48.0,12.68,0.0,0.025,0.0,0.0,0.0,e
"Roundy's, soda, lemon lime, lemon lime",39.0,10.42,0.0,0.02,0.0,0.0,0.0,e
"Roundy's, soda, grape",54.0,13.8,0.0,0.025,0.0,0.0,0.0,e
"Roundy's, soda, ginger ale",37.0,9.3,0.0,0.0175,0.0,0.0,0.0,e
"Roundy's, soda, cream",48.0,12.68,0.0,0.025,0.0,0.0,0.0,e
"Roundy's, seltzer",0.0,0.0,0.0,0.0025,0.0,0.0,0.0,b
"Roundy's, tonic water",34.0,9.01,0.0,0.0075,0.0,0.0,0.0,e
"Roundy's, diet tonic water",0.0,0.0,0.0,0.0075,0.0,0.0,0.0,b
"Roundy's, seltzer, lemon",0.0,0.0,0.0,0.0025,0.0,0.0,0.0,b
"Roundy's, sparkling water beverage, black raspberry",0.0,0.0,0.0,0.0,23.6842105263158,0.0,0.0,b
"Roundy's, sparkling water beverage, kiwi strawberry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
"Roundy's, sparkling water beverage, pink grapefruit",0.0,0.0,0.0,0.0,2.5,0.0,0.0,b
"Roundy's, sparkling water beverage, orange mango",0.0,0.0,0.0,0.0,23.8095238095238,0.0,0.0,b
"Roundy's, sparkling water beverage",0.0,0.0,0.0,0.005,23.75,0.0,0.0,b
"Roundy's, sparking water beverage, coconut naturally flavored",0.0,0.0,0.0,0.0,11.8421052631579,0.0,0.0,b
"Roundy's, sparkling water beverage, pomegranate berry",0.0,0.0,0.0,0.0,23.8095238095238,0.0,0.0,b
"Roundy's, sparkling water, blueberry, raspberry",0.0,0.0,0.0,0.005,0.0,0.0,0.0,b
"Roundy's, sparkling water, strawberry lemonade",0.0,0.0,0.0,0.005,0.0,0.0,0.0,b
"Roundy's, sparkling water, cherry limeade",0.0,0.0,0.0,0.005,0.0,0.0,0.0,b
"Roundy's, sparkling water, wild cherry",0.0,0.0,0.0,0.005,0.0,0.0,0.0,b
"Roundy's, tangerine lime sparkling water, a naturally refreshing blend of tangerines and limes",0.0,0.0,0.0,0.005,0.0,0.0,0.0,b
Sparkling water beverage,0.0,0.0,0.0,0.015,0.0,0.0,0.0,b
Tonic water,38.0,7.92,0.0,0.025,0.0,0.0,0.0,e
Caffeine free seltzer water,0.0,0.0,0.0,0.01,0.0,0.0,0.0,b
Lemonade,46.0,11.25,0.0,0.01,0.703125,0.0,0.0,e
Southern Style Sweet Tea,33.0,7.92,0.0,0.01,0.0,0.0,0.0,e
Ramune original 2,45.0,10.5,0.0,0.0125,0.0,0.0,0.0,e
Strawberry flavor ramune soft drink,45.0,9.5,0.0,0.025,0.0,0.0,0.0,e
Ramune Melon,44.0,10.0,0.0,0.0,0.0,0.0,0.5,e
Carbonated Soft Drink,40.0,9.5,0.0,0.0127,0.0,0.0,0.0,e
Lychee flavor carbonated soft drink,40.0,9.5,0.0,0.0125,0.0,0.0,0.0,e
carbonated soft drink,40.0,9.0,0.0,0.0,0.0,0.5,0.0,e
"Foodtown, drink, citrus punch",46.0,10.83,0.0,0.01,16.5865384615385,0.0,0.0,e
"Shurfine, diet soda, cola",0.0,0.0,0.0,0.0325,0.0,0.0,0.0,b
"Lemon lime soda, lemon lime",39.0,10.14,0.0,0.0425,0.0,0.0,0.0,e
Root Beer,45.0,11.83,0.0,0.05,0.0,0.0,0.0,e
"Shurfine, soda, dr. wow",39.0,10.42,0.0,0.045,0.0,0.0,0.0,e
"Shurfine, soda, grape",51.0,13.24,0.0,0.045,0.0,0.0,0.0,e
"Shurfine, soda, cola",42.0,11.27,0.0,0.0275,0.0,0.0,0.0,e
"Shurfine, caffine free soda, root beer",45.0,11.83,0.0,0.05,0.0,0.0,0.0,e
Orange Soda,56.0,13.8,0.0,0.02,0.0,0.0,0.0,e
"Shurfine, soda, cream",48.0,12.39,0.0,0.045,0.0,0.0,0.0,e
"Shurfine, soda, wild mountain citrus",51.0,12.96,0.0,0.0625,0.0,0.0,0.0,e
Soda,39.0,10.42,0.0,0.045,0.0,0.0,0.0,e
"Soda, grape",51.0,13.24,0.0,0.045,0.0,0.0,0.0,e
Cola,42.0,11.27,0.0,0.02794,0.0,0.0,0.0,e
Root beer,45.0,11.83,0.0,0.05,0.0,0.0,0.0,e
Caffeine Free Soda,51.0,13.52,0.0,0.045,0.0,0.0,0.0,e
Soda,51.0,12.96,0.0,0.0625,0.0,0.0,0.0,e
"Shurfine, soda, black cherry",51.0,12.96,0.0,0.015,0.0,0.0,0.0,e
"Wild mountain diet soda, citrus",0.0,0.0,0.0,0.0425,0.0,0.0,0.0,b
"Shurfine, caffeine free soda, lemon lime",39.0,10.14,0.0,0.0425,0.0,0.0,0.0,e
"Shurfine, soda, fruit punch",48.0,12.68,0.0,0.045,0.0,0.0,0.0,e
"Shurfine, soda, peach",48.0,12.39,0.0,0.05,0.0,0.0,0.0,e
"Shurfine, diet soda, dr. wow",0.0,0.0,0.0,0.0175,0.0,0.0,0.0,b
"Shurfine, diet soda, wild mountain citrus",0.0,0.0,0.0,0.0425,0.0,0.0,0.0,b
Brewed Unsweetened Icedtea,0.0,0.0,0.0,0.025,0.0,0.0,0.0,b
Lemonade Drink,50.0,11.67,0.0,0.015,5.835,0.0,0.0,e
"100% juice, apple cider",46.0,11.67,0.0,0.0375,25.0,0.0,0.0,e
100% juice,46.0,11.67,0.0,0.0375,25.0,0.0,0.0,e
"Shurfine, soda, strawberry",48.0,12.68,0.0,0.05,0.0,0.0,0.0,e
"Soda, strawberry",48.0,12.68,0.0,0.05,0.0,0.0,0.0,e
Top of the Rock Spring Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
"Spartan, soda, grape",54.0,13.75,0.0,0.005,0.0,0.0,0.0,e
"Soda, cherry cola",54.0,13.24,0.0,0.0075,0.0,0.0,0.0,e
"Diet Soda, Orange",0.0,0.0,0.0,0.0075,0.0,0.0,0.0,b
