product_name,energy-kcal_100g,sugars_100g,saturated-fat_100g,salt_100g,fruits-vegetables-nuts-estimate-from-ingredients_100g,fiber_100g,proteins_100g,energy_points,sugars_points,saturated_fat_points,salt_points,fruits_points,fiber_points,proteins_points,total_negative_points,total_positive_points,total_score,nutriscore_grade
Seltzer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Seltzer ruby red grapefruit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Caffeine free ginger beer,51,12.5,0,0.03,0,0,0,8,9,0,0,0,0,0,17,0,17,D
Premium lemonade,50,11.67,0,0.01,4.1675,0,0,7,8,0,0,0,0,0,15,0,15,D
Original lemonade,50,11.67,0,0.01,10.0025,0,0,7,8,0,0,0,0,0,15,0,15,D
Raspberry lemonade,46,12.08,0,0.01,16.35,0,0,7,9,0,0,0,0,0,16,0,16,D
Lemonade,54,13.33,0,0.03,5.8325,0,0,8,9,0,0,0,0,0,17,0,17,D
Sweet tea,38,9.17,0,0.01,0,0,0,6,7,0,0,0,0,0,13,0,13,D
Zero calorie cola,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Zero calorie cola,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Unsweetened tea,38,0,0,0.01,0,0,0,6,0,0,0,0,0,0,6,0,6,C
Cranberry ginger ale,42,10.42,0,0.025,0,0,0,6,7,0,0,0,0,0,13,0,13,D
Diet root beer,0,0,0,0.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Diet root beer,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Diet cream soda,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Diet tonic water,2,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Tonic water,37,8.67,0,0.025,0,0,0,6,6,0,0,0,0,0,12,0,12,D
Original seltzer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Club soda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Original lemonade, original",50,11.67,0,0.015,4.1675,0,0,7,8,0,0,0,0,0,15,0,15,D
Raspberry lemonade,46,10.83,0,0.015,9.3725,0,0,7,8,0,0,0,0,0,15,0,15,D
"Lemon lime soda, lemon lime",42,9.72,0,0.0275,0,0,0,6,7,0,0,0,0,0,13,0,13,D
"Sparkling water, mandarin orange",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Sparkling water, lime",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Sparkling water, raspberry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Sparkling water, mixed berry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Unsweetened pure green tea, green",0,0,0,0.0225,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Pure green jasmine just tea, green jasmine",0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Unsweetened pure black tea, unsweetened",0,0,0,0.0175,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Unsweetened pure green tea,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Just green tea,0,0,0,0.0225,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Unsweetened pure green jasmine tea, green jasmine",0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Cranberry lime european soda,53,13.06,0,0,0,0,0,8,9,0,0,0,0,0,17,0,17,D
Sicilian lemon frizzante european soda,58,14.55,0,0,0,0,0,9,10,0,0,0,0,0,19,0,19,E
Blood orange frizzante european soda,45,11.21,0,0,0,0,0,7,8,0,0,0,0,0,15,0,15,D
Orange flavored soda,56,14.93,0,0.025,0,0,0,8,10,0,0,0,0,0,18,0,18,D
"Flavored sparkling water, lime",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Sicilian lemon frizzante european soda,58,14.44,0,0,7.22,0,0,9,10,0,0,0,0,0,19,0,19,E
"Sparkling water, plain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Sour cherry lemon frizzante european soda,53,13.06,0,0,0,0,0,8,9,0,0,0,0,0,17,0,17,D
"Sparkling water, black cherry vanilla",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Sparkling water, orange pineapple",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Sparkling water, lime mint",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Blood orange frizzante european soda,44,11.11,0,0,0,0,0,7,8,0,0,0,0,0,15,0,15,D
"Lemon lime performance sports drink, lemon lime",23,5.92,0,0.1125,0,0,0,4,4,0,1,0,0,0,9,0,9,C
"Performance sports drink, orange",8,1.97,0,0.1125,0,0,0,1,2,0,1,0,0,0,4,0,4,C
"Performance sports drink, lemon lime",8,1.97,0,0.1125,0,0,0,1,2,0,1,0,0,0,4,0,4,C
"Orange performance sports drink, orange",22,5.75,0,0.115,0,0,0,4,4,0,1,0,0,0,9,0,9,C
"Mvp maximum velocity power performance sports drink, lemon lime",22,5.75,0,0.115,0,0,0,4,4,0,1,0,0,0,9,0,9,C
"Performance sports drink, fruit punch",22,5.75,0,0.115,1.39375,0,0,4,4,0,1,0,0,0,9,0,9,C
"Performance sports drink, orange",8,2.03,0,0.115,0,0,0,1,2,0,1,0,0,0,4,0,4,C
"Performance sports drink, orange",23,5.92,0,0.1125,0,0,0,4,4,0,1,0,0,0,9,0,9,C
"Performance sports drink, fruit punch",23,5.92,0,0.1125,1.390625,0,0,4,4,0,1,0,0,0,9,0,9,C
"Grapefruit sparkling water, grapefruit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Ginger sparkling water, ginger",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Sparkling water, watermelon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Sparkling water, lemon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Lemon sparkling water, lemon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Wonder water, watermelon",0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Wonder unsweetened water beverage, watermelon",0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Kombucha probiotic fermented tea, mango turmeric",19,4.64,0,0.01,18.75,0,0,3,4,0,0,0,0,0,7,0,7,C
"Pineapple habanero cayenne kombucha probiotic fermented tea, pineapple habanero cayenne",14,3.1,0,0.01,20,0,0,1,3,0,0,0,0,0,4,0,4,C
"Cranberry peach kombucha probiotic fermented tea, cranberry peach",20,4.51,0,0.01,35,0.1,0,3,4,0,0,0,0,0,7,0,7,C
"Cranberry hibiscus kombucha probiotic fermented tea, cranberry hibiscus",14,3.66,0,0.01,18.75,0,0,1,3,0,0,0,0,0,4,0,4,C
"Ginger honey lemon probiotic fermented kombucha tea, ginger honey lemon",13,3.1,0,0.01,5,0,0,1,3,0,0,0,0,0,4,0,4,C
"Raspberry lemon ginger kombucha probiotic fermented tea, raspberry lemon ginger",15,3.8,0,0.01,30,0,0,3,3,0,0,0,0,0,6,0,6,C
"Mint lemonade probiotic fermented tea kombucha, mint lemonade",14,3.38,0,0.01,18.75,0,0,1,3,0,0,0,0,0,4,0,4,C
"Mango turmeric probiotic fermented kombucha tea, mango turmeric",20,4.51,0,0.01,18.75,0.1,0,3,4,0,0,0,0,0,7,0,7,C
"Organic kombucha probiotic fermented tea, kombucha, cranberry peach",21,4.22,0,0.01,35,0,0,3,3,0,0,0,0,0,6,0,6,C
"Ginger honey lemon kombucha probiotic fermented tea, ginger honey lemon",13,3.38,0,0.01,5,0,0,1,3,0,0,0,0,0,4,0,4,C
"Kombucha probiotic fermented tea, raspberry lemon ginger",15,3.8,0,0.01,30,0,0,3,3,0,0,0,0,0,6,0,6,C
"Mint lemonade kombucha probiotic fermented tea, mint lemonade",15,3.38,0,0.01,18.75,0,0,3,3,0,0,0,0,0,6,0,6,C
"Cold brew unsweetened black coffee, unsweetened",3,0,0,0.0075,0,0,0.28,0,0,0,0,0,0,0,0,0,0,B
"Pink lemonade european soda, pink lemonade",42,10.56,0,0,10.28,0,0,6,8,0,0,0,0,0,14,0,14,D
"Grape mvp maximum velocity power performance sports drink, grape",23,5.92,0,0.1125,0.05625,0,0,4,4,0,1,0,0,0,9,0,9,C
"Strawberry watermelon performance sports drink, strawberry watermelon",23,5.92,0,0.1125,0.05625,0,0,4,4,0,1,0,0,0,9,0,9,C
"Berry blast maximum velocity power performance sports drink, berry blast",23,5.92,0,0.1125,0,0,0,4,4,0,1,0,0,0,9,0,9,C
"Lemon lime sparkling water, lemon lime",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Mango lime sparkling water, mango lime",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Cold pressed lemonade,50,11.67,0,0.005,15.4175,0.4,0,7,8,0,0,0,0,0,15,0,15,D
Cold pressed lemonade juice,50,11.67,0,0.005,15.4175,0.4,0,7,8,0,0,0,0,0,15,0,15,D
"Raspberry lemon ginger kombucha spritzer flavored sparkling beverage, raspberry lemon ginger",8,2.25,0,0.0075,16.07142857,0,0,1,2,0,0,0,0,0,3,0,3,C
"Cranberry peach kombucha spritzer, cranberry peach",13,2.54,0,0.0075,18.75,0,0,1,2,0,0,0,0,0,3,0,3,C
"Mint lemonade kombucha spritzer flavored sparkling beverage, mint lemonade",8,1.97,0,0.0075,10.41666667,0,0,1,2,0,0,0,0,0,3,0,3,C
"Mango turmeric kombucha spritzer flavored sparkling beverage, mango turmeric",11,2.54,0,0.0075,10.41666667,0,0,1,2,0,0,0,0,0,3,0,3,C
Sparkling water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
HyVee natural spring water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
chocolate milk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Original Ginger Beer,41,9.86,0.56,0.0025,14.79,0.3,0,6,7,0,0,0,0,0,13,0,13,D
All natural caribbean style ginger beer,15,3.94,0.01,0.001,25.9765625,0,0,3,3,0,0,0,0,0,6,0,6,C
"Reed's, Culture Club Kombucha, Coffee",17,3.75,0,10.7442,0,0,0,3,3,0,10,0,0,0,16,0,16,D
"Reed's, Kombucha, Lemon Ginger Raspberry",21,4.58,0,0.01,20,0,0,3,4,0,0,0,0,0,7,0,7,C
"Reed's, Culture Club Kombucha, Hibicus Ginger Grapfruit",21,4.58,0,0.01,9.375,0,0,3,4,0,0,0,0,0,7,0,7,C
Culture Club Kombucha,21,4.58,0,0.01,1.3671875,0,0,3,4,0,0,0,0,0,7,0,7,C
Strongest Ginger Beer,40.84507042,9.85915493,0.563380282,0.003521127,14.78873239,0.281690141,0,6,7,0,0,0,0,0,13,0,13,D
Zero Real Ginger Ale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Zero Real Ginger Ale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Reed's, Light Ginger Ale, Extra Brew",15,3.94,0,0.0025,25.9765625,0,0,3,3,0,0,0,0,0,6,0,6,C
"Reed's, Ginger Ale, Premium Brew",37,9.3,0,0.0025,25,0,0,6,7,0,0,0,0,0,13,0,13,D
Advanced Nutrition High Protein Meal Replacement Shake,55.3846,0.3077,0.4615,0.1384615,6.101190476,1.5385,6.1538,8,1,0,1,0,2,3,10,5,5,C
Advanced Nutrition,55.3846,0.3077,0.4615,0.1153845,6.097560976,1.5,6.1538,8,1,0,1,0,2,3,10,5,5,C
Meal Replacement Shake,57.7,0.321,0.481,0.12,6.09375,1.6,6.41,9,1,0,1,0,2,4,11,6,5,C
Caramel cappuccino coffee & protein beverage with real milk,27,1.13,0.23,0.07,0,2.3,2.25,4,1,0,0,0,3,1,5,4,1,B
Advanced Nutrition Meal Replacement Shake,55.38,0.31,0.31,0.1407,6.09375,1.54,6.15,8,1,0,1,0,2,3,10,5,5,C
Meal shake,55.38461538,0.307692308,4.307692308,0.103846154,0,1.538461538,2.461538462,8,1,4,1,0,2,1,14,3,11,D
Keto meal shake,55.3846,0.3077,4.3077,0.15384625,0,1.5,2.4615,8,1,4,1,0,2,1,14,3,11,D
Spring water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Mountain spring water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Sparkling Water Beverage,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Cayenne spice hot energy,7.352941176,0,0,0.169117647,0,0,0,1,0,0,1,0,0,0,2,0,2,B
Natural spring water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Hibiscus Flower Tea,31,5.21,0,0.0075,0,0,0.21,5,4,0,0,0,0,0,9,0,9,C
1888 ginger beer,45,11.83,0,0.0375,0,0,0,7,8,0,0,0,0,0,15,0,15,D
"Saranac, soft drink, black cherry cream, black cherry cream",47,12.11,0,0.01,0,0,0,7,9,0,0,0,0,0,16,0,16,D
Ginger beer,160,42,0,0.1375,0,0,0,10,10,0,1,0,0,0,21,0,21,E
Diet ginger beer hand - crafted soft drinks,10,2.54,0,0.0175,0,0,0,1,2,0,0,0,0,0,3,0,3,C
spring natural water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Lemon raspberry italian sparkling mineral water,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Squeezr sorrel ginger,62.8,14.8,0,0.015,7.4,0,0,9,10,0,0,0,0,0,19,0,19,E
"Mandarin orange seltzer sparkling water, mandarin orange",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Diet black cherry soda,0,0,0,0.0175,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Cola Oh!,0,0,0,0.00694,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Diet Soda, Cherry Cola",0,0,0,0.01524,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Soda, Pineapple Passionfruit",46,11.25,0,0.0425,0,0,0,7,8,0,0,0,0,0,15,0,15,D
"Soda, Blackberry Citrus",45,11.58,0,0.0425,1.805555556,0,0,7,8,0,0,0,0,0,15,0,15,D
Soda,54,13.56,0,0.05,0,0,0,8,10,0,0,0,0,0,18,0,18,D
"Kroger, seltzer water",0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Value, Diet Soda, Cola",0,0,0,0.01524,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Original Seltzer Water,0,0,0,37.5,0,0,0,0,0,0,10,0,0,0,10,0,10,C
Sparkling Seltzer Water,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Soda,3,0.56,0,0.0425,0.090144231,0,0,0,1,0,0,0,0,0,1,0,1,B
Ginger Ale,40,9.89,0,0.0325,1.875,0,0,6,7,0,0,0,0,0,13,0,13,D
Sparkling seltzer water,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Sparkling Seltzer Water,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Kroger, vitamin enhanced water beverage, lemonade",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Kroger, vitamin enhanced water beverage, blood orange",0,0,0,0,2.916666667,0,0,0,0,0,0,0,0,0,0,0,0,B
"Kroger, vitamin enhanced water beverage, cherry",0,0,0,0,8.2421875,0,0,0,0,0,0,0,0,0,0,0,0,B
seltzer water,0,0,0,0.007062147,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Raspberry seltzer water,0,0,0,0.007062147,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Tangerine lemongrass seltzer water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Sparkling Water Beverage,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Sparkling water beverage,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Sparkling pink lemonade,40,9.6,0,0.0325,0,0,0,6,7,0,0,0,0,0,13,0,13,D
"Kroger, lite sparkling beverage, pink lemonade",7,1.41,0,0.0325,0,0,0,0,1,0,0,0,0,0,1,0,1,B
Sparkling soda,38,9.17,0,0.03,0,0,0,6,7,0,0,0,0,0,13,0,13,D
Lite sparkling lemonade,7,1.41,0,0.0325,0,0,0,0,1,0,0,0,0,0,1,0,1,B
Lite Sparkling Lemonade,7,1.41,0,0.0325,0,0,0,0,1,0,0,0,0,0,1,0,1,B
Sparkling Lemonade,40,9.6,0,0.0325,0,0,0,6,7,0,0,0,0,0,13,0,13,D
Seltzer Water,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Fizz & co seltzers, seltzer water with a hint of cola flavor, cola",0,0,0,0.0075,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Seltzer water with a hint of root beer flavor,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Seltzer water,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Fruit n € punchy flavored water beverage,0.564971751,0,0,0.007062147,13.75,0,0,0,0,0,0,0,0,0,0,0,0,B
Mocha Cold Brew with Almondmilk,33.8,2.95,0,0.2,1.475,0.422,0.422,5,2,0,2,0,0,0,9,0,9,C
Kombucha raspberry lemon ginger,18,4.45,0,0.01,4.45,0.2,0,3,3,0,0,0,0,0,6,0,6,C
"Apple cider 100% juice from concentrate, apple cider",46,11.67,0,0.0375,16.66666667,0,0,7,8,0,0,0,0,0,15,0,15,D
Flavored Water Pineapple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
splish tangerine,0.21141649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Chocolate Whole Milk,87.5,11.25,2.083333333,0.260416667,0,0.416666667,3.75,10,8,2,2,0,0,2,22,2,20,E
Dutch Hot Cocoa Mix Fat Free,312.5,37.5,0,4.375,0,0,25,10,10,0,10,0,0,5,30,5,25,E
Cold Brew Peach Homey Chamomile,27.77777778,6.388888889,0,0,0,0,0,4,5,0,0,0,0,0,9,0,9,C
Almondmilk Chocolate,41.66666667,7.5,0,0.15625,25,0.416666667,0.416666667,6,6,0,1,0,0,0,13,0,13,D
Alkaline water pH 9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Stawberry lemonade seltzer water,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Kombucha Raspberry Hibiscus,16.9,3.81,0,0,0,0,0.211,3,3,0,0,0,0,0,6,0,6,C
Kombucha - strawberry lemonade,16.9,4.02,0,0,0,0,0.211,3,3,0,0,0,0,0,6,0,6,C
Purified drinking water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
1% low fat milk,71,11.25,0.83,0.2075,0,0.4,3.75,10,8,0,2,0,0,2,20,2,18,D
Chocolate milk,100,12.91666667,2.083333333,0.208333333,0,0,3.75,10,9,2,2,0,0,2,23,2,21,E
Chocolate Lowfat Milk,75,12.5,0.62,0.1975,0,0.4,3.75,10,9,0,2,0,0,2,21,2,19,E
Lemonade,54,12.08,0,0.005,8.575555556,0,0,8,9,0,0,0,0,0,17,0,17,D
Lemonade from concentrate,54,12.08,0,0.005,8.575555556,0,0,8,9,0,0,0,0,0,17,0,17,D
Diet Decaffeinated Tea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Big k, soda, lemon lime",42,10.83,0,0.0425,0,0,0,6,8,0,0,0,0,0,14,0,14,D
Black cherry sparkling water,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Peach sparkling water,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Kiwi strawberry sparkling water,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Kroger, sparkling water, lemon",0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Dr. k soda,42,10.83,0,0.02,0,0,0,6,8,0,0,0,0,0,14,0,14,D
"Big k, crisp & refreshing cola",46,11.25,0,0.01,0,0,0,7,8,0,0,0,0,0,15,0,15,D
Grape soda,61.11,14.72,0,0.0247,0,0,0,9,10,0,0,0,0,0,19,0,19,E
Diet cola soda,0,0,0,0.0176,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Diet Soda, Lemon Lime",0,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Big k, diet soda, dr. k, dr. k",0,0,0,0.0425,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Soda,54,12.92,0,0.025,0,0,0,8,9,0,0,0,0,0,17,0,17,D
Tonic Water,38,7.92,0,0.025,0,0,0,6,6,0,0,0,0,0,12,0,12,D
Tonic water,37.5,7.916666667,0,0.026041667,0,0,0,6,6,0,0,0,0,0,12,0,12,D
Club soda,0,0,0,0.16666675,0,0,0,0,0,0,1,0,0,0,1,0,1,B
"Big k, soda, cherry cola, cherry cola",46,11.25,0,0.03,0,0,0,7,8,0,0,0,0,0,15,0,15,D
Strawberry soda,61.11,14.72,0,0.0247,0,0,0,9,10,0,0,0,0,0,19,0,19,E
"Soda, Citrus Drop",54,12.92,0,0.025,1.420454545,0,0,8,9,0,0,0,0,0,17,0,17,D
Fruit punch,48,11.86,0,0.035,0,0,0,7,8,0,0,0,0,0,15,0,15,D
Diet cola,0,0,0,0.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Big k, soda, cola, cola",46,11.25,0,0.01,0,0,0,7,8,0,0,0,0,0,15,0,15,D
Citrus drop,54,12.92,0,0.025,1.420454545,0,0,8,9,0,0,0,0,0,17,0,17,D
"Big k, diet soda, cola, cola",0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Dr. k soda,45,11.02,0,0.02,0,0,0,7,8,0,0,0,0,0,15,0,15,D
Decaffeinated half & half lemonade & tea,42,10.42,0,0,8.002596154,0,0,6,7,0,0,0,0,0,13,0,13,D
Chocolate Milk,100,12.91666667,2.083333333,0.208333333,0,0,3.75,10,9,2,2,0,0,2,23,2,21,E
Chocolate 1% Lowfat Milk,75,12.5,0.42,0.2011,0,0.42,3.75,10,9,0,2,0,0,2,21,2,19,E
Artificially flavored beverage,38,9.17,0,0.005,0,0,0,6,7,0,0,0,0,0,13,0,13,D
Beverage,38,9.17,0,0.005,0,0,0,6,7,0,0,0,0,0,13,0,13,D
Flavored beverage,50,11.67,0,0.0625,0,0,0,7,8,0,0,0,0,0,15,0,15,D
Carbmaster vanilla cream protein smoothie,30.40540541,0.675675676,0.337837838,0.126689189,0,0,4.054054054,5,1,0,1,0,0,2,7,2,5,C
Strawberry protein smoothie,30,1.35,0.34,0.1275,1.548125,0.3,4.05,5,1,0,1,0,0,2,7,2,5,C
Low fat chocolate milk,75,12.5,0.83,0.2117,0,0.42,3.33,10,9,0,2,0,0,2,21,2,19,E
1% Lowfat Chocolate Milk,75,12.5,0.83,0.2075,0,0.4,3.33,10,9,0,2,0,0,2,21,2,19,E
1% Lowfat Chocolate Milk,83,14.17,0.62,0.25,0,0,4.58,10,10,0,2,0,0,2,22,2,20,E
Lemonade,46,11.25,0,0,4.0625,0,0,7,8,0,0,0,0,0,15,0,15,D
Raspberry lemonade,46,10.83,0,0,9.3725,0,0,7,8,0,0,0,0,0,15,0,15,D
Lemon lime flavored seltzer water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Seltzer water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Seltzer water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Organic seltzer water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Vapor Distilled Water And Electrolytes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Sparkling Beverage,42,10.7,0,0.0025,0,0,0,6,8,0,0,0,0,0,14,0,14,D
Cold brew arabica coffee concentrate,8,0,0,0,0,0,0.85,1,0,0,0,0,0,0,1,0,1,B
Cold brew arabica coffee,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Cold brew vanilla arabica coffee,42.19,5.49,0.63,0.134,0,0,2.11,6,4,0,1,0,0,1,11,1,10,C
"Big k, soda, dr. k, dr. k",42,10.83,0,0.02,0,0,0,6,8,0,0,0,0,0,14,0,14,D
Purified drinking water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Kroger, zero calorie vitamin enhanced water beverage, pomegranate cherry",0,2.5,0,0,5,0,0,0,2,0,0,0,0,0,2,0,2,B
Manzanilla Olivers,178.57,0,3.57,5.6243,2.81215,0,0,10,0,3,10,0,0,0,23,0,23,E
Root beer,40,10.17,0,0,0,0,0,6,7,0,0,0,0,0,13,0,13,D
Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Light iced coffee beverage,33,4.58,0.62,0.2075,0,0,0.83,5,4,0,2,0,0,0,11,0,11,D
Sports drink,10,2,0,0.13,34.09090909,0,0,1,2,0,1,0,0,0,4,0,4,C
Sports drink,10,2,0,0.125,18.90625,0,0,1,2,0,1,0,0,0,4,0,4,C
Sports drink,10,2,0,0.13,25,0,0,1,2,0,1,0,0,0,4,0,4,C
Cola,40,10.45,0,0.0075,0,0,0,6,7,0,0,0,0,0,13,0,13,D
"Simple truth, guayusa tea energy beverage",15,3.38,0,0,0,0,0,3,3,0,0,0,0,0,6,0,6,C
"Simple truth organic, guayusa tea energy beverage, hibiscus berry",13,2.75,0,0,0,0,0,1,2,0,0,0,0,0,3,0,3,C
"Simple truth organic, guayusa tea energy beverage",1,0,0,0,8.035714286,0,0,0,0,0,0,0,0,0,0,0,0,B
Italian Soda,50,11.67,0,0.0375,25.415,0,0,7,8,0,0,0,0,0,15,0,15,D
"Simple truth organic, italian soda, sicilian lemon",42,10,0,0.03,5,0,0,6,7,0,0,0,0,0,13,0,13,D
"Simple truth, italian soda, pink grapefruit",42,10.42,0,0.03,27.22714286,0,0,6,7,0,0,0,0,0,13,0,13,D
Iced coffee beverage,58,8.75,0.62,0.13,0,0,0.83,9,6,0,1,0,0,0,16,0,16,D
"Vanilla iced coffee beverage, vanilla",58,8.75,0.62,0.13,0,0,0.83,9,6,0,1,0,0,0,16,0,16,D
Water beverage,17,4.52,0,0.0075,0,0,0,3,4,0,0,0,0,0,7,0,7,C
Extreme fusion waters beverage,17,4.52,0,0.0075,0,0,0,3,4,0,0,0,0,0,7,0,7,C
Artesian Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Vitamin enhanced water beverage,0,0,0,0,4.583333333,0,0,0,0,0,0,0,0,0,0,0,0,B
Vitamin Enhanced Water Beverage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Simple truth, sparkling mineral water",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Breakfast shake,55,5.45,0,0.1375,12.14285714,1.2,3.03,8,4,0,1,0,1,1,13,2,11,D
Purified water plus electrolytes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Kefir lowfat milk smoothie,58,8.33,0.62,0.13,0,0,4.58,9,6,0,1,0,0,2,16,2,14,D
"Kroger, alkaline water",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Real sugar soda,48,11.3,0,0.025,0,0,0,7,8,0,0,0,0,0,15,0,15,D
Real sugar soda,54,12.99,0,0.025,0,0,0,8,9,0,0,0,0,0,17,0,17,D
Real sugar soda,48,11.58,0,0.025,0,0,0,7,8,0,0,0,0,0,15,0,15,D
